ID,GEN_BANK_ID,M27_Root,M793_Root,M9_Root
MDP0000094595,#N/A,5.881290776,2.429599549,3.150148504
MDP0000094767,#N/A,46.11731454,25.21076979,40.01159642
MDP0000094804,103455436,9.093645868,7.822551353,9.28117743
MDP0000094843,103436008,9.116704859,7.69044444,9.984482345
MDP0000094857,103438086,0,0.857459321,1.225383418
MDP0000094858,#N/A,0.106006103,4.656263951,3.493456727
MDP0000094941,#N/A,6.216316092,3.699390893,4.997173355
MDP0000095013,103400478,6.652771301,5.029789315,6.344610906
MDP0000095192,103442381,4.042845935,3.282418582,5.393704133
MDP0000095336,103450931,5.316782797,6.593106906,7.093255725
MDP0000095375,#N/A,15.17038001,18.95436395,20.65415999
MDP0000095410,103406598,20.24352603,22.45177702,21.20491821
MDP0000095481,#N/A,3.631022665,2.959672214,2.761100625
MDP0000095486,103450839,5.162102365,4.44863327,6.999783332
MDP0000095488,#N/A,13.15138219,16.29389241,19.02686253
MDP0000095562,103437949,12.00363228,12.08289083,16.2471425
MDP0000095637,103428859,17.76240309,10.68773266,5.375165017
MDP0000095744,103437450,53.14487622,27.06207119,29.47238587
MDP0000095794,#N/A,54.36332527,28.05201988,30.37036216
MDP0000095816,#N/A,51.6872923,26.86408145,28.668228
MDP0000095822,#N/A,53.98754192,28.02075834,30.24973848
MDP0000095858,#N/A,52.93990348,27.35384554,29.05690431
MDP0000095860,#N/A,53.26028759,27.22988018,29.75835238
MDP0000095866,#N/A,53.03100247,27.18711734,29.86106218
MDP0000095914,#N/A,53.19042571,27.18711734,29.47238587
MDP0000095944,#N/A,52.9285161,27.00996862,29.37856745
MDP0000095969,#N/A,52.45015707,26.81251013,28.60573495
MDP0000095999,#N/A,53.93060505,27.7394045,29.94147796
MDP0000096008,#N/A,53.82811868,27.8227686,29.92807533
MDP0000096037,#N/A,54.49997377,28.12496347,30.54459636
MDP0000096055,#N/A,53.16765096,27.77066604,29.92807533
MDP0000096070,#N/A,52.51857062,26.99954811,29.29815167
MDP0000096082,#N/A,52.19972414,26.57230709,28.72183853
MDP0000096099,#N/A,0.192208869,0.439722729,0.037704105
MDP0000096208,#N/A,685.7310508,617.0104289,444.2010709
MDP0000096349,103406611,273.6699349,681.9919232,619.0429922
MDP0000096520,#N/A,95.76866202,57.09338197,59.78055699
MDP0000096577,#N/A,93.17740171,54.89151112,58.03778946
MDP0000096585,#N/A,95.44475448,56.68405983,59.21778831
MDP0000096600,#N/A,94.04115515,55.06088581,58.41901985
MDP0000096632,#N/A,92.19025493,53.56474279,57.20271335
MDP0000096634,#N/A,96.04629705,57.07926742,59.78055699
MDP0000096636,#N/A,94.5038802,56.03479022,58.65501962
MDP0000096647,#N/A,91.71210571,54.51041809,56.73071381
MDP0000096674,#N/A,94.17997266,55.61135352,58.11040477
MDP0000096684,#N/A,95.49102698,56.75463261,59.29040362
MDP0000096697,#N/A,93.22367422,55.10322948,57.78363586
MDP0000096764,#N/A,90.94089729,53.07073331,55.84117622
MDP0000096923,#N/A,13.40088049,17.86570775,20.12298487
MDP0000097240,103453281,2.864024545,1.89363636,2.472595529
MDP0000097759,103434213,1.487089668,2.22484272,1.528008473
MDP0000097845,103437496,3.25732369,3.632013401,3.543831858
MDP0000098364,103445144,0.092545011,0.127031011,0
MDP0000098397,#N/A,0.092545011,0.127031011,0
MDP0000099046,#N/A,6.574633853,7.475910112,6.966435093
MDP0000099140,#N/A,0.240426214,0,0.070743785
MDP0000099165,#N/A,0.330586044,0,0.070743785
MDP0000099191,#N/A,0.030053277,0.055003118,0
MDP0000099203,#N/A,0.060106553,0,0.106115677
MDP0000099252,#N/A,0.253492856,0,0.074588556
MDP0000099267,#N/A,0.030366332,0.055576067,0
MDP0000099280,#N/A,0.300532767,0,0.035371892
MDP0000100978,#N/A,0.045196401,0.165435735,0.106389878
MDP0000101302,#N/A,22.14926493,12.15568907,19.05365942
MDP0000101718,#N/A,2.480542817,2.619148473,3.817849138
MDP0000102396,103415448,2.165553253,2.134120978,2.940920204
MDP0000103097,#N/A,6.432176783,5.645094199,6.286612221
MDP0000103621,#N/A,3302.573479,5715.451132,4832.54844
MDP0000103627,#N/A,3302.573479,5715.451132,4832.54844
MDP0000104111,103452845,111.0943962,32.20582566,48.57568402
MDP0000104297,#N/A,0,0.013786311,0
MDP0000104520,103405283,0.662538146,0.121256874,0.623831558
MDP0000105689,#N/A,0.204573182,0.280805392,0.361165639
MDP0000106455,#N/A,6.791380024,5.100783655,8.772488472
MDP0000106844,#N/A,0.391761686,0.063264456,0.705200892
MDP0000107676,#N/A,12.90821044,16.0292056,15.58216818
MDP0000107969,#N/A,0,0,0
MDP0000108646,#N/A,5.683352428,6.23199193,6.746816939
MDP0000108720,#N/A,0,0.114737687,0.073786528
MDP0000108772,#N/A,5.522522927,4.407423758,7.67196575
MDP0000108861,#N/A,12.08087574,8.796039165,11.4369119
MDP0000110023,#N/A,2.694497765,0.828991216,4.018867052
MDP0000110041,#N/A,2.857096768,0.871503586,4.3195986
MDP0000110049,#N/A,2.82188247,0.874989601,4.474119937
MDP0000110093,#N/A,2.868525155,0.93901323,4.117288286
MDP0000110100,#N/A,1.465378487,0.370903378,1.871494675
MDP0000110118,#N/A,1.349168587,0.529120904,1.701358796
MDP0000112687,#N/A,23.94110282,25.81530198,34.71598062
MDP0000112940,#N/A,13.23528757,12.69568319,13.07314164
MDP0000113336,103426598,19.09229642,49.52062409,40.23054575
MDP0000114165,103425161,0,0.035333129,0
MDP0000114589,#N/A,0.559712225,0.213412098,0.329383063
MDP0000114613,#N/A,0.559712225,0.213412098,0.329383063
MDP0000114695,#N/A,0.792925653,0.298776937,0.548971771
MDP0000114901,#N/A,2.947558594,2.638010653,1.372429429
MDP0000115697,#N/A,0,0,0
MDP0000115966,#N/A,0,0,0
MDP0000116244,#N/A,548.9682734,907.5718566,853.5388933
MDP0000116296,103403704,1.616815777,1.210530807,1.037971837
MDP0000116543,#N/A,14.72093805,36.59872627,34.59018967
MDP0000116595,103452833,0.583033568,0.213412098,0.411728829
MDP0000116998,#N/A,3.632972987,1.876739553,1.551741816
MDP0000117038,#N/A,2.841922417,1.635444468,1.068977696
MDP0000117050,#N/A,3.603674818,1.849928988,1.551741816
MDP0000117132,#N/A,3.632972987,1.903550118,1.482775513
MDP0000117139,#N/A,3.632972987,1.903550118,1.551741816
MDP0000117464,#N/A,0,0,0
MDP0000117466,#N/A,0,0.376609584,0.080731143
MDP0000117476,#N/A,0,0,0
MDP0000117489,#N/A,0,0,0
MDP0000117497,#N/A,0,0.376609584,0.080731143
MDP0000117582,#N/A,0,0,0
MDP0000117588,#N/A,0,0.376609584,0.080731143
MDP0000118425,#N/A,0,0,0
MDP0000118447,#N/A,0.064069623,0,0.07540821
MDP0000118491,#N/A,0,0,0
MDP0000118727,#N/A,0.011255474,0.06179887,0
MDP0000118734,#N/A,0.614763286,0.580713191,0.630197187
MDP0000118739,#N/A,0.681467807,1.004699811,0.846628544
MDP0000118740,#N/A,0.995423165,1.171163951,2.67791108
MDP0000118741,#N/A,0,0,0
MDP0000118748,#N/A,2.044666333,2.185991974,5.003648958
MDP0000118762,103453797,0.313941152,0.834496023,0.228738238
MDP0000118766,#N/A,2.100026122,12.76932575,3.024548267
MDP0000118767,103409584,0.734916262,0.515596455,0.720813775
MDP0000118769,103421108,0.087019936,0,0.136560142
MDP0000118774,#N/A,1.214097361,1.355191239,1.162011187
MDP0000118777,103445340,0.651180349,1.205639773,0.659479076
MDP0000118779,#N/A,0.487294526,0.272798158,0.317129711
MDP0000118780,103416506,0,0,0.021245038
MDP0000118786,103422590,3.789718193,1.707296782,2.205690153
MDP0000118787,103404869,0.104113137,0.059545786,0.107221049
MDP0000118790,103425950,1.986158309,12.37086611,3.20484894
MDP0000118801,#N/A,0.730694811,0.599002624,1.003342663
MDP0000118804,103427876,4.51338131,2.34365726,4.260606682
MDP0000118810,#N/A,4.93756553,11.80435666,5.618382973
MDP0000118814,103434968,12.73254366,23.88253768,16.30476744
MDP0000118815,#N/A,9.471503175,7.972291008,13.51396027
MDP0000118824,#N/A,3.142497443,2.037449213,2.360830439
MDP0000118825,#N/A,0,0,0
MDP0000118826,#N/A,3.432375038,2.319526649,3.778205648
MDP0000118828,103415806,0,0.044093409,0.05671196
MDP0000118831,#N/A,5.19921687,4.09773229,4.350742776
MDP0000118842,#N/A,0,0,0
MDP0000118848,103438340,0.550383688,0.264631001,0.252527015
MDP0000118849,103446831,2.659068983,2.283708897,3.168131485
MDP0000118858,103408062,7.341904191,2.939356439,4.73361076
MDP0000118868,#N/A,3.339192254,1.309574236,2.370559922
MDP0000118869,103434089,0.145003167,0.088460973,0.120887566
MDP0000118874,#N/A,0.30936475,0.239544191,0.392122694
MDP0000118878,#N/A,0.47594577,0.508124042,0.560175277
MDP0000118890,103410787,0.032034811,0.234518789,0.113112316
MDP0000118897,#N/A,2.060051941,2.845494637,2.241634733
MDP0000118899,103451418,12.61066216,18.29003042,19.59987075
MDP0000118902,103406615,0,0,0
MDP0000118904,#N/A,0.440949757,1.883047921,0.518985918
MDP0000118909,#N/A,1.009873386,0.862520026,4.754374464
MDP0000118921,#N/A,4.29365806,6.534711521,6.915342082
MDP0000118922,#N/A,7.895538922,4.769631824,5.407041243
MDP0000118930,#N/A,0,0.076656644,0
MDP0000118935,103428497,0,0.231969671,0.497257039
MDP0000118941,#N/A,12.91772526,12.16054561,12.55477023
MDP0000118943,#N/A,47.9402379,79.53875216,64.42680581
MDP0000118944,#N/A,1.115468562,1.010234782,0.690275156
MDP0000118949,#N/A,1.454170375,1.130784242,1.904366362
MDP0000118954,103415387,0.402092116,0.473081005,0.270429444
MDP0000118955,103424436,7.47931951,9.646657954,10.18924879
MDP0000118961,#N/A,5.653658842,8.073686842,10.13726282
MDP0000118965,103433811,0,0,0
MDP0000118974,#N/A,0,0,0
MDP0000118975,#N/A,0,0,0
MDP0000118977,#N/A,2.460855969,1.801530695,2.138851057
MDP0000118986,#N/A,0.020638356,0.009443013,0
MDP0000118987,#N/A,3.130960884,2.965652637,3.943656568
MDP0000118988,103436460,2.39535478,1.632731109,2.050376496
MDP0000119002,#N/A,0,0.015071476,0
MDP0000119010,103443856,2.655464692,2.602296738,2.621065111
MDP0000119014,103403076,3.449707123,4.034255156,4.734751809
MDP0000119015,103403080,0.331633773,0.479687743,0.050364383
MDP0000119016,103403327,0,0,0
MDP0000119018,#N/A,0.961044343,9.028973367,2.1868381
MDP0000119019,#N/A,0,0,0
MDP0000119028,103445496,0,0.17210653,0.055339896
MDP0000119031,#N/A,0.078435009,0.358876846,0.338491563
MDP0000119032,#N/A,1.496280838,1.487274575,1.518174147
MDP0000119034,103417282,16.14967215,17.95345638,17.93420051
MDP0000119035,103444962,0.068794521,0.173121908,0.121453932
MDP0000119037,103444983,0.391335761,0.326968924,0.32041154
MDP0000119038,103427892,1.662556659,1.834010215,1.929978884
MDP0000119047,#N/A,1.086562559,0.848798116,1.154088383
MDP0000119051,#N/A,0,0,0
MDP0000119053,#N/A,0,0,0
MDP0000119056,#N/A,0,0,0.079792409
MDP0000119062,#N/A,4.030536405,3.085196631,3.013377658
MDP0000119063,103451569,15.29052551,23.33764553,19.52391542
MDP0000119065,103452249,1.528493408,1.874565724,1.761902645
MDP0000119066,#N/A,3.170884318,3.338464102,5.658261679
MDP0000119068,103450194,6.082100176,5.104914384,5.442930347
MDP0000119070,#N/A,0,0,0
MDP0000119071,#N/A,5.399153299,9.984392355,8.517005778
MDP0000119076,#N/A,1.042824268,4.135220865,1.33895554
MDP0000119080,103429728,1.221594143,1.359231813,1.209044973
MDP0000119090,103429561,2.261463537,2.953278525,2.578503775
MDP0000119091,#N/A,2.524591955,3.335859004,3.157920141
MDP0000119092,#N/A,0.110006334,0.075499563,0.032368619
MDP0000119093,103413777,2.101091715,1.596333843,1.998417851
MDP0000119104,103433499,12.82266134,9.112920433,12.08073806
MDP0000119110,103450650,15.8370111,13.96260001,14.98965475
MDP0000119126,#N/A,0.037859323,0,0.089118794
MDP0000119129,#N/A,68.57585301,167.4268719,81.36545898
MDP0000119134,#N/A,0.745230876,0.534867413,0.859918188
MDP0000119136,103448713,0.086162596,0.105129112,0.135214722
MDP0000119139,103427449,0,0,0
MDP0000119140,#N/A,5.174620421,2.154363318,4.574764762
MDP0000119148,103415343,1.369326545,0.362213193,0.717692453
MDP0000119149,103451675,0,0,0
MDP0000119153,#N/A,1.577620243,2.00858445,0.86113219
MDP0000119154,#N/A,0,0,0
MDP0000119162,#N/A,6.385605746,9.468044655,13.310387
MDP0000119181,103444934,1.577934886,1.313430724,1.825708873
MDP0000119183,#N/A,0.309575346,0.283290395,0.440270503
MDP0000119184,103435221,12.92175138,10.83659208,12.82967362
MDP0000119191,103435239,1.346639212,0.938229039,1.278772827
MDP0000119199,#N/A,3.913331886,10.02940074,16.01167667
MDP0000119204,103436919,0.866901224,1.119946869,0.640200317
MDP0000119205,103455494,0.031515328,0,0
MDP0000119206,#N/A,0,0,0
MDP0000119209,#N/A,0.880623618,1.028157242,1.465354338
MDP0000119220,103425493,10.43702066,7.687728566,7.830351325
MDP0000119222,#N/A,1912.158945,9493.777111,2542.819246
MDP0000119223,#N/A,17.71816298,25.63716759,21.47762937
MDP0000119229,#N/A,0.89697472,0.734414102,1.472444529
MDP0000119230,#N/A,0.652649517,1.473180526,2.816552932
MDP0000119237,#N/A,19.05957451,20.7453892,24.80126277
MDP0000119246,103450155,0,0,0
MDP0000119248,#N/A,13.27784476,14.58445814,14.76363409
MDP0000119251,103433279,0.131952274,0.152053884,0.138048224
MDP0000119262,103445285,0,0,3.547100214
MDP0000119265,103401843,0,0,0.034745049
MDP0000119267,#N/A,0.362507918,0.152042298,0.444439582
MDP0000119269,103449681,0,0,0
MDP0000119275,#N/A,1.086116867,0.669501083,1.304962005
MDP0000119279,103419441,0,0,0
MDP0000119280,#N/A,0.491822795,0.62190642,0.526238278
MDP0000119283,103405309,0.406767606,0.237813869,0.146286082
MDP0000119284,#N/A,5.722032232,3.939534467,4.727020865
MDP0000119288,#N/A,7.728584507,8.46824167,8.118877579
MDP0000119296,#N/A,90.02896267,81.43919851,103.9649718
MDP0000119299,#N/A,8.837175466,6.878849063,7.889311306
MDP0000119308,#N/A,0.281205901,0.634746593,0.639878672
MDP0000119309,103415565,0.266225374,0.438518009,0.094002016
MDP0000119315,103407109,0.566052008,2.17556022,0.799473454
MDP0000119316,#N/A,1.108836847,0.916493671,0.589386871
MDP0000119330,#N/A,8.580494021,0.754995629,6.732672668
MDP0000119336,103439541,0,0,0
MDP0000119339,#N/A,0.010392755,0.038041372,0
MDP0000119341,#N/A,1.091392886,1.445525293,0.980306735
MDP0000119344,#N/A,18.65173749,16.90326369,11.89491181
MDP0000119345,#N/A,0.989074803,0.547821233,1.01094132
MDP0000119356,103452389,0,0,0.042358933
MDP0000119360,#N/A,3.235683676,2.225370478,2.922101052
MDP0000119361,#N/A,7.553902068,6.815167356,6.937280141
MDP0000119364,#N/A,1.969708,1.640245008,3.176061346
MDP0000119369,#N/A,0,0,0
MDP0000119383,103442242,0.206383564,0.236075329,0.121453932
MDP0000119385,103439745,11.5543892,12.39346297,15.88658544
MDP0000119386,103439748,0.087019936,0,0.358470373
MDP0000119387,#N/A,2.004946658,0.866705249,1.245030916
MDP0000119402,#N/A,1.136915458,0.640236293,0.909234496
MDP0000119406,#N/A,1.239672703,0.877400236,2.029006962
MDP0000119411,103416971,0,0,0
MDP0000119413,#N/A,0,0,0
MDP0000119414,103448147,19.35708582,16.90645201,15.53817394
MDP0000119416,103448135,14.42634342,14.22747318,14.69203298
MDP0000119418,#N/A,3.842721244,3.836126551,5.756263925
MDP0000119419,#N/A,7.4831091,5.576550902,7.23210638
MDP0000119421,#N/A,1.098701497,0.887993942,1.179873993
MDP0000119422,#N/A,2.725871227,3.464482107,4.455939703
MDP0000119425,#N/A,19.5081374,14.74161765,18.96034021
MDP0000119427,#N/A,14.31671317,21.69689661,34.73008915
MDP0000119431,#N/A,1.949755114,3.724318265,2.539885631
MDP0000119432,103444367,5.69395356,8.829769542,6.059556834
MDP0000119433,103408178,4.860537271,6.539707352,6.400141196
MDP0000119443,103408176,64.21658826,54.81960047,88.62251642
MDP0000119446,103445363,1.430662845,1.421808831,0.887190528
MDP0000119447,103436876,6.034193572,9.122247885,12.76455343
MDP0000119452,#N/A,2.498715292,2.024556731,2.144420982
MDP0000119453,#N/A,4.685091172,3.293732631,3.466084526
MDP0000119455,#N/A,0,0.164331697,0
MDP0000119456,#N/A,2.743687379,1.914432053,1.897181857
MDP0000119457,#N/A,2.804930401,2.846989119,3.632901428
MDP0000119458,#N/A,7.111242762,3.081945541,8.7596348
MDP0000119459,#N/A,3.82351724,4.948686325,4.05264487
MDP0000119460,103430466,0,0,0
MDP0000119464,#N/A,0.266931031,0.257123009,0.066141177
MDP0000119475,103440440,0.971722613,1.022599635,1.20087575
MDP0000119476,103401278,1.891481451,2.330034044,2.128366493
MDP0000119480,103437638,1.044796154,0.512189035,0.625827819
MDP0000119485,#N/A,2.213837606,1.762969503,1.690673934
MDP0000119492,#N/A,0.195430246,0.059612318,0.191680088
MDP0000119495,#N/A,0.134865416,1.329078901,0.488409049
MDP0000119499,103453251,12.11306144,12.45419766,13.13710548
MDP0000119500,#N/A,4.682631807,2.646646094,4.430677683
MDP0000119504,#N/A,1.483612204,1.38146224,0.980306735
MDP0000119506,#N/A,2.304297126,1.655783517,1.419754581
MDP0000119512,103417947,9.293855028,3.576882828,5.163158943
MDP0000119516,103412117,0,0,0.075132998
MDP0000119517,#N/A,2.571141822,19.58486798,8.737516548
MDP0000119523,#N/A,2.542552402,1.323796847,3.353680934
MDP0000119526,#N/A,1.60189916,1.465887553,2.768638575
MDP0000119532,#N/A,35.71881475,73.50698285,83.7408176
MDP0000119541,103449256,0,0,0
MDP0000119544,#N/A,0,0,0
MDP0000119546,103449921,4.062119122,6.450468119,6.018440527
MDP0000119547,103409359,10.84973738,9.992496904,10.72930441
MDP0000119548,103407603,0,0,0
MDP0000119550,#N/A,4.726366795,8.965833693,6.902751564
MDP0000119551,103454854,7.902028562,7.366508958,7.436895507
MDP0000119559,103454855,10.48390636,6.14293997,6.358503316
MDP0000119565,#N/A,0.749149277,0.606058564,0.178901415
MDP0000119568,#N/A,11.61412178,6.794257404,11.86151582
MDP0000119574,103422243,5.731627966,3.269829827,5.793325127
MDP0000119580,#N/A,3.954038117,2.607082636,3.7799389
MDP0000119584,#N/A,0.076968128,0.211299107,0.271768204
MDP0000119590,#N/A,3.075146563,8.897592795,3.975024259
MDP0000119593,103446211,33.38222686,45.77299109,44.77132587
MDP0000119597,103446213,39.04526073,41.12346548,32.72907929
MDP0000119598,#N/A,2.406426638,2.822833149,3.877778441
MDP0000119600,#N/A,7.918814134,25.08388463,20.89370175
MDP0000119604,#N/A,0.358288785,0.178836953,0.038336018
MDP0000119610,#N/A,0.342368589,0.396231442,0.331848221
MDP0000119616,#N/A,0,0.292345339,0.376008063
MDP0000119623,#N/A,0,0,0
MDP0000119629,#N/A,0.342960922,0.274611155,0.201827857
MDP0000119630,#N/A,586.3044696,517.1015714,372.807078
MDP0000119634,103447373,9.522032946,58.22236161,26.45972021
MDP0000119637,103416223,109.8482837,99.36728593,126.8797002
MDP0000119642,103440824,3.52273405,1.55393753,2.657333772
MDP0000119645,103442708,2.650152582,3.265851799,3.604360115
MDP0000119653,#N/A,5.186727197,1.94010998,2.539885631
MDP0000119662,#N/A,0.104113137,0,0.122538342
MDP0000119665,#N/A,2.891467289,2.190510353,3.877392085
MDP0000119667,#N/A,93.07898733,120.6817084,141.6152844
MDP0000119671,103413845,0.021918555,0.060172584,0
MDP0000119672,#N/A,2.086345611,3.138413202,2.1191925
